(492, 15, 9, 54, 19, 22, 2.3999999999999999)
(493, 3, 1, 8, 2, 0, -0.5)
(494, 3, 0, 0, 2, 0, -0.40000000000000002)
(495, 0, 1, 0, 0, 0, -0.10000000000000001)
(496, 5, 2, 2, 2, 0, -1.0)
(497, 1, 3, 1, 3, 1, 0.0)
(499, 6, 2, 0, 0, 1, -1.2)
(500, 9, 3, 1, 2, 0, -1.8999999999999999)
(502, 1, 2, 4, 0, 0, -0.40000000000000002)
(503, 5, 1, 16, 13, 0, 0.20000000000000001)
(504, 1, 0, 1, 0, 0, -0.20000000000000001)
(505, 2, 0, 0, 0, 1, -0.20000000000000001)
(506, 0, 1, 0, 0, 0, -0.10000000000000001)
(507, 1, 1, 0, 0, 0, -0.29999999999999999)
(508, 0, 1, 0, 0, 0, -0.10000000000000001)
(509, 3, 2, 14, 1, 0, -0.69999999999999996)
(511, 3, 10, 8, 3, 0, -1.3)
(512, 0, 1, 0, 0, 0, -0.10000000000000001)
(516, 0, 1, 0, 0, 2, 0.29999999999999999)
(517, 2, 57, 101, 53, 32, 5.5999999999999996)
(519, 1, 1, 0, 0, 0, -0.29999999999999999)
(521, 0, 1, 2, 2, 1, 0.29999999999999999)
(522, 0, 5, 0, 0, 0, -0.5)
(523, 1, 0, 0, 0, 0, -0.20000000000000001)
(525, 0, 0, 1, 0, 0, 0.0)
(526, 1, 0, 0, 0, 0, -0.20000000000000001)
(527, 0, 1, 0, 0, 0, -0.10000000000000001)
(532, 0, 0, 0, 0, 0, 0.0)
(533, 1, 0, 0, 0, 0, -0.20000000000000001)
(536, 1, 0, 0, 1, 0, -0.10000000000000001)
(537, 2, 7, 3, 2, 1, -0.69999999999999996)
(538, 13, 79, 123, 58, 36, 2.5)
(540, 65, 35, 85, 44, 37, -4.7000000000000002)
(542, 52, 104, 149, 79, 38, -5.2999999999999998)
(544, 41, 30, 40, 22, 4, -8.1999999999999993)
(545, 30, 11, 72, 30, 35, 2.8999999999999999)
(547, 2, 7, 3, 2, 1, -0.69999999999999996)
(548, 1, 0, 0, 1, 0, -0.10000000000000001)
(550, 8, 1, 10, 6, 13, 1.5)
(551, 17, 9, 56, 21, 22, 2.2000000000000002)
(552, 0, 1, 6, 1, 0, 0.0)
(555, 6, 3, 2, 2, 0, -1.3)
(556, 0, 3, 1, 3, 1, 0.20000000000000001)
(557, 3, 5, 0, 0, 0, -1.1000000000000001)
(558, 6, 2, 0, 0, 0, -1.3999999999999999)
(559, 15, 7, 0, 4, 0, -3.2999999999999998)
(578, 0, 0, 1, 0, 0, 0.0)
(590, 0, 1, 0, 0, 0, -0.10000000000000001)
(592, 0, 0, 0, 2, 0, 0.20000000000000001)
(598, 0, 1, 0, 0, 0, -0.10000000000000001)
(601, 0, 0, 0, 0, 1, 0.20000000000000001)
(615, 0, 1, 0, 0, 0, -0.10000000000000001)
(627, 0, 0, 0, 2, 0, 0.20000000000000001)
(642, 0, 1, 0, 1, 0, 0.0)
(649, 0, 1, 0, 1, 0, 0.0)
(650, 1, 0, 0, 0, 0, -0.20000000000000001)
(667, 0, 1, 0, 0, 0, -0.10000000000000001)
(682, 1, 0, 0, 0, 0, -0.20000000000000001)
(708, 0, 0, 0, 0, 1, 0.20000000000000001)
(724, 0, 0, 5, 0, 0, 0.0)
(732, 0, 1, 0, 0, 0, -0.10000000000000001)
(744, 0, 1, 0, 0, 0, -0.10000000000000001)
(760, 0, 1, 0, 0, 0, -0.10000000000000001)
(762, 0, 2, 0, 0, 2, 0.20000000000000001)
(798, 1, 0, 0, 0, 0, -0.20000000000000001)
(810, 0, 0, 0, 3, 0, 0.29999999999999999)
(814, 0, 1, 0, 0, 0, -0.10000000000000001)
(818, 0, 1, 0, 0, 0, -0.10000000000000001)
(821, 0, 1, 0, 0, 0, -0.10000000000000001)
(824, 0, 1, 0, 0, 0, -0.10000000000000001)
(827, 1, 0, 0, 0, 0, -0.20000000000000001)
(839, 2, 1, 0, 0, 0, -0.5)
(840, 1, 0, 1, 0, 0, -0.20000000000000001)
(843, 3, 2, 1, 0, 0, -0.80000000000000004)
(865, 0, 1, 1, 0, 0, -0.10000000000000001)
(867, 0, 0, 1, 0, 0, 0.0)
(872, 0, 0, 1, 0, 0, 0.0)
(876, 0, 0, 1, 0, 0, 0.0)
(890, 1, 0, 0, 0, 0, -0.20000000000000001)
(937, 0, 0, 0, 0, 1, 0.20000000000000001)
(938, 0, 2, 0, 0, 0, -0.20000000000000001)
(940, 1, 0, 0, 0, 0, -0.20000000000000001)
(948, 0, 2, 0, 0, 0, -0.20000000000000001)
(950, 1, 0, 0, 0, 0, -0.20000000000000001)
(953, 2, 0, 0, 0, 0, -0.40000000000000002)
(955, 5, 3, 0, 0, 1, -1.1000000000000001)
(957, 0, 2, 1, 2, 1, 0.20000000000000001)
(962, 0, 2, 0, 0, 0, -0.20000000000000001)
(964, 0, 1, 0, 0, 0, -0.10000000000000001)
(965, 0, 0, 0, 0, 0, 0.0)
(966, 0, 5, 0, 0, 0, -0.5)
(971, 0, 0, 0, 0, 3, 0.59999999999999998)
(983, 3, 0, 0, 0, 0, -0.59999999999999998)
(984, 0, 2, 0, 0, 0, -0.20000000000000001)
(988, 0, 0, 0, 0, 1, 0.20000000000000001)
(989, 0, 1, 0, 0, 0, -0.10000000000000001)
(993, 0, 0, 0, 0, 1, 0.20000000000000001)
(997, 0, 1, 0, 0, 0, -0.10000000000000001)
(1002, 0, 1, 0, 0, 0, -0.10000000000000001)
(1005, 0, 1, 0, 0, 0, -0.10000000000000001)
(1013, 2, 0, 0, 0, 0, -0.40000000000000002)
(1015, 0, 0, 0, 1, 1, 0.29999999999999999)
(1019, 0, 2, 0, 0, 0, -0.20000000000000001)
(1020, 0, 2, 0, 0, 0, -0.20000000000000001)
(1021, 0, 0, 0, 0, 0, 0.0)
(1022, 0, 1, 0, 0, 0, -0.10000000000000001)
(1024, 1, 0, 0, 0, 0, -0.20000000000000001)
(1025, 0, 0, 0, 0, 0, 0.0)
(1027, 0, 0, 0, 0, 0, 0.0)
(1028, 0, 0, 0, 3, 0, 0.29999999999999999)
(1030, 0, 0, 0, 0, 0, 0.0)
(1031, 0, 0, 1, 1, 0, 0.10000000000000001)
(1034, 0, 0, 1, 0, 0, 0.0)
(1035, 0, 1, 0, 0, 0, -0.10000000000000001)
(1037, 0, 3, 0, 0, 1, -0.10000000000000001)
(1040, 0, 1, 0, 0, 1, 0.10000000000000001)
(1042, 3, 2, 0, 0, 0, -0.80000000000000004)
(1043, 1, 0, 0, 0, 4, 0.59999999999999998)
(1055, 3, 0, 0, 0, 0, -0.59999999999999998)
(1063, 1, 0, 0, 0, 0, -0.20000000000000001)
(1065, 0, 0, 0, 1, 0, 0.10000000000000001)
(1071, 0, 2, 0, 0, 0, -0.20000000000000001)
(1088, 0, 1, 0, 0, 0, -0.10000000000000001)
(1091, 0, 0, 0, 0, 0, 0.0)
(1099, 6, 3, 0, 0, 1, -1.3)
(1102, 2, 0, 1, 2, 1, 0.0)
(1103, 0, 0, 0, 1, 0, 0.10000000000000001)
(1105, 0, 0, 2, 1, 0, 0.10000000000000001)
(1108, 0, 1, 0, 0, 0, -0.10000000000000001)
(1111, 0, 1, 0, 0, 0, -0.10000000000000001)
(1113, 0, 1, 0, 0, 0, -0.10000000000000001)
(1114, 2, 0, 0, 0, 0, -0.40000000000000002)
(1115, 1, 0, 0, 0, 0, -0.20000000000000001)
(1116, 0, 0, 0, 0, 0, 0.0)
(1117, 1, 1, 0, 0, 0, -0.29999999999999999)
(1120, 2, 0, 0, 0, 0, -0.40000000000000002)
(1121, 0, 1, 0, 0, 1, 0.10000000000000001)
(1122, 0, 1, 0, 0, 0, -0.10000000000000001)
(1124, 0, 0, 0, 0, 1, 0.20000000000000001)
(1125, 0, 0, 0, 1, 0, 0.10000000000000001)
(1126, 0, 0, 0, 1, 0, 0.10000000000000001)
(1127, 1, 0, 1, 0, 0, -0.20000000000000001)
(1128, 1, 0, 0, 0, 0, -0.20000000000000001)
(1129, 0, 0, 0, 0, 0, 0.0)
(1130, 1, 0, 0, 0, 0, -0.20000000000000001)
(1131, 0, 0, 0, 1, 0, 0.10000000000000001)
(1133, 0, 0, 2, 0, 0, 0.0)
(1137, 0, 0, 2, 0, 0, 0.0)
(1138, 0, 0, 0, 1, 0, 0.10000000000000001)
(1139, 0, 1, 0, 0, 0, -0.10000000000000001)
(1141, 0, 1, 1, 0, 0, -0.10000000000000001)
(1142, 0, 0, 0, 0, 0, 0.0)
(1157, 0, 0, 0, 0, 0, 0.0)
(1162, 2, 0, 0, 0, 0, -0.40000000000000002)
(1166, 1, 0, 0, 0, 0, -0.20000000000000001)
(1169, 4, 1, 0, 0, 0, -0.90000000000000002)
(1184, 0, 0, 0, 2, 0, 0.20000000000000001)
(1201, 0, 0, 3, 2, 0, 0.20000000000000001)
(1212, 0, 0, 3, 2, 0, 0.20000000000000001)
(1214, 0, 0, 1, 0, 0, 0.0)
(1219, 0, 0, 0, 0, 1, 0.20000000000000001)
(1229, 0, 0, 1, 0, 0, 0.0)
(1232, 1, 0, 0, 0, 0, -0.20000000000000001)
(1239, 1, 0, 0, 1, 0, -0.10000000000000001)
(1241, 1, 0, 0, 0, 0, -0.20000000000000001)
(1242, 0, 0, 1, 0, 1, 0.20000000000000001)
(1254, 0, 0, 0, 1, 0, 0.10000000000000001)
(1255, 0, 0, 0, 1, 0, 0.10000000000000001)
(1266, 1, 0, 0, 0, 0, -0.20000000000000001)
(1267, 0, 1, 0, 0, 0, -0.10000000000000001)
(1268, 1, 0, 0, 0, 0, -0.20000000000000001)
(1270, 0, 1, 0, 0, 0, -0.10000000000000001)
(1272, 4, 0, 5, 0, 0, -0.80000000000000004)
(1280, 0, 2, 1, 0, 0, -0.20000000000000001)
(1281, 1, 1, 0, 0, 0, -0.29999999999999999)
(1285, 2, 0, 0, 0, 0, -0.40000000000000002)
(1291, 0, 0, 0, 1, 0, 0.10000000000000001)
(1293, 0, 1, 0, 0, 0, -0.10000000000000001)
(1294, 0, 1, 0, 0, 0, -0.10000000000000001)
(1309, 0, 1, 0, 0, 0, -0.10000000000000001)
(1311, 0, 2, 0, 1, 0, -0.10000000000000001)
(1315, 5, 1, 5, 0, 0, -1.1000000000000001)
(1329, 1, 2, 0, 0, 0, -0.40000000000000002)
(1330, 0, 3, 0, 0, 0, -0.29999999999999999)
(1331, 5, 3, 0, 0, 1, -1.1000000000000001)
(1333, 2, 1, 0, 0, 0, -0.5)
(1336, 0, 2, 0, 0, 0, -0.20000000000000001)
(1337, 0, 1, 0, 0, 0, -0.10000000000000001)
(1338, 0, 0, 0, 0, 0, 0.0)
(1340, 0, 1, 0, 0, 0, -0.10000000000000001)
(1341, 0, 1, 0, 0, 0, -0.10000000000000001)
(1343, 0, 0, 0, 0, 0, 0.0)
(1346, 0, 0, 0, 0, 0, 0.0)
(1354, 0, 3, 0, 0, 0, -0.29999999999999999)
(1355, 0, 0, 0, 0, 0, 0.0)
(1357, 3, 0, 0, 0, 1, -0.40000000000000002)
(1358, 2, 0, 0, 0, 0, -0.40000000000000002)
(1365, 0, 1, 0, 0, 1, 0.10000000000000001)
(1367, 0, 0, 1, 1, 0, 0.10000000000000001)
(1371, 1, 0, 0, 0, 0, -0.20000000000000001)
(1374, 1, 0, 0, 0, 0, -0.20000000000000001)
(1379, 1, 1, 0, 0, 0, -0.29999999999999999)
(1382, 0, 0, 0, 0, 1, 0.20000000000000001)
(1383, 1, 2, 0, 0, 1, -0.20000000000000001)
(1388, 0, 0, 0, 0, 0, 0.0)
(1389, 0, 0, 0, 0, 0, 0.0)
(1390, 0, 2, 0, 0, 0, -0.20000000000000001)
(1391, 0, 0, 0, 0, 0, 0.0)
(1392, 0, 3, 0, 0, 0, -0.29999999999999999)
(1394, 0, 0, 0, 0, 0, 0.0)
(1401, 0, 2, 0, 0, 0, -0.20000000000000001)
(1402, 0, 0, 0, 1, 0, 0.10000000000000001)
(1403, 0, 0, 0, 1, 0, 0.10000000000000001)
(1408, 0, 1, 0, 0, 0, -0.10000000000000001)
(1409, 1, 0, 0, 0, 1, 0.0)
(1416, 0, 0, 0, 0, 1, 0.20000000000000001)
(1417, 0, 1, 1, 0, 0, -0.10000000000000001)
(1419, 0, 0, 0, 0, 1, 0.20000000000000001)
(1422, 1, 0, 0, 0, 0, -0.20000000000000001)
(1428, 0, 0, 0, 0, 0, 0.0)
(1429, 1, 0, 0, 0, 0, -0.20000000000000001)
(1433, 0, 1, 0, 0, 0, -0.10000000000000001)
(1437, 0, 1, 0, 0, 0, -0.10000000000000001)
(1443, 0, 0, 0, 1, 0, 0.10000000000000001)
(1444, 0, 0, 0, 0, 0, 0.0)
(1447, 0, 1, 0, 0, 1, 0.10000000000000001)
(1448, 1, 4, 0, 1, 0, -0.5)
(1449, 0, 1, 0, 0, 0, -0.10000000000000001)
(1451, 0, 5, 0, 0, 0, -0.5)
(1453, 4, 5, 14, 1, 0, -1.2)
(1454, 2, 1, 0, 1, 1, -0.20000000000000001)
(1455, 8, 4, 22, 13, 0, -0.69999999999999996)
(1652, 0, 1, 0, 0, 0, -0.10000000000000001)
(1653, 2, 0, 0, 0, 0, -0.40000000000000002)
(1655, 0, 1, 0, 0, 0, -0.10000000000000001)
(1661, 2, 1, 0, 0, 0, -0.5)
(1663, 0, 1, 0, 0, 0, -0.10000000000000001)
(1668, 0, 1, 1, 0, 0, -0.10000000000000001)
(1670, 2, 0, 0, 1, 0, -0.29999999999999999)
(1671, 0, 1, 0, 0, 1, 0.10000000000000001)
(1672, 0, 1, 0, 0, 0, -0.10000000000000001)
(1673, 0, 1, 0, 0, 0, -0.10000000000000001)
(1676, 0, 0, 0, 0, 0, 0.0)
(1683, 1, 0, 0, 0, 0, -0.20000000000000001)
(1687, 1, 0, 0, 0, 0, -0.20000000000000001)
(1690, 1, 0, 0, 0, 0, -0.20000000000000001)
(1692, 0, 0, 1, 0, 0, 0.0)
(1695, 0, 1, 0, 0, 0, -0.10000000000000001)
(1698, 1, 0, 1, 0, 0, -0.20000000000000001)
(1699, 2, 0, 0, 0, 0, -0.40000000000000002)
(1700, 0, 3, 0, 0, 1, -0.10000000000000001)
(1702, 0, 3, 1, 0, 0, -0.29999999999999999)
(1711, 0, 0, 1, 0, 0, 0.0)
(1712, 2, 1, 1, 3, 0, -0.20000000000000001)
(1715, 2, 0, 0, 0, 0, -0.40000000000000002)
(1716, 0, 1, 0, 1, 0, 0.0)
(1718, 1, 0, 0, 0, 0, -0.20000000000000001)
(1719, 13, 6, 9, 5, 0, -2.7000000000000002)
(1729, 0, 1, 0, 0, 0, -0.10000000000000001)
(1732, 0, 0, 0, 1, 0, 0.10000000000000001)
(1734, 2, 0, 0, 0, 0, -0.40000000000000002)
(1735, 2, 1, 1, 2, 0, -0.29999999999999999)
(1745, 0, 1, 1, 1, 0, 0.0)
(1746, 0, 1, 1, 0, 0, -0.10000000000000001)
(1755, 5, 2, 0, 0, 0, -1.2)
(1756, 0, 1, 0, 0, 1, 0.10000000000000001)
(1757, 1, 2, 0, 0, 0, -0.40000000000000002)
(1758, 0, 3, 0, 0, 0, -0.29999999999999999)
(1759, 6, 8, 0, 0, 2, -1.6000000000000001)
(1784, 0, 2, 0, 0, 0, -0.20000000000000001)
(1787, 0, 2, 0, 0, 0, -0.20000000000000001)
(1789, 0, 0, 1, 0, 0, 0.0)
(1793, 1, 2, 1, 0, 0, -0.40000000000000002)
(1794, 1, 0, 0, 0, 0, -0.20000000000000001)
(1796, 0, 0, 0, 0, 2, 0.40000000000000002)
(1797, 3, 6, 2, 1, 2, -0.69999999999999996)
(1799, 4, 0, 0, 0, 0, -0.80000000000000004)
(1800, 1, 0, 0, 0, 0, -0.20000000000000001)
(1803, 1, 0, 0, 0, 0, -0.20000000000000001)
(1805, 0, 0, 0, 1, 0, 0.10000000000000001)
(1808, 1, 1, 0, 0, 0, -0.29999999999999999)
(1818, 0, 0, 1, 0, 0, 0.0)
(1819, 0, 1, 0, 0, 0, -0.10000000000000001)
(1844, 0, 0, 1, 1, 0, 0.10000000000000001)
(1850, 1, 2, 0, 0, 1, -0.20000000000000001)
(1851, 3, 6, 1, 1, 1, -0.90000000000000002)
(1869, 0, 0, 1, 1, 0, 0.10000000000000001)
(1876, 0, 0, 2, 0, 0, 0.0)
(1877, 0, 0, 0, 0, 0, 0.0)
(1880, 3, 1, 0, 0, 0, -0.69999999999999996)
(1881, 1, 0, 0, 0, 0, -0.20000000000000001)
(1884, 4, 1, 2, 0, 0, -0.90000000000000002)
(1901, 0, 2, 0, 0, 0, -0.20000000000000001)
(1905, 1, 2, 0, 0, 0, -0.40000000000000002)
(1908, 0, 1, 1, 0, 1, 0.10000000000000001)
(1910, 8, 0, 5, 1, 2, -1.1000000000000001)
(1911, 0, 2, 0, 0, 0, -0.20000000000000001)
(1912, 2, 1, 4, 0, 0, -0.5)
(1913, 0, 0, 0, 0, 0, 0.0)
(1915, 3, 1, 1, 0, 0, -0.69999999999999996)
(1916, 6, 1, 3, 3, 5, 0.0)
(1918, 1, 0, 1, 1, 1, 0.10000000000000001)
(1919, 5, 3, 1, 1, 1, -1.0)
(1920, 0, 0, 1, 0, 0, 0.0)
(1922, 1, 2, 0, 0, 0, -0.40000000000000002)
(1927, 1, 1, 1, 0, 1, -0.10000000000000001)
(1928, 0, 0, 1, 0, 1, 0.20000000000000001)
(1931, 0, 0, 0, 0, 0, 0.0)
(1932, 0, 0, 0, 0, 0, 0.0)
(1934, 1, 0, 0, 0, 0, -0.20000000000000001)
(1937, 7, 0, 5, 1, 1, -1.1000000000000001)
(1938, 1, 1, 2, 4, 0, 0.10000000000000001)
(1940, 0, 0, 0, 0, 0, 0.0)
(1945, 0, 1, 0, 0, 0, -0.10000000000000001)
(1947, 1, 0, 0, 0, 0, -0.20000000000000001)
(1948, 1, 0, 0, 0, 0, -0.20000000000000001)
(1950, 0, 0, 1, 0, 0, 0.0)
(1952, 0, 0, 0, 0, 0, 0.0)
(1954, 1, 1, 0, 0, 0, -0.29999999999999999)
(1956, 1, 0, 0, 0, 0, -0.20000000000000001)
(1957, 0, 0, 1, 0, 0, 0.0)
(1962, 1, 1, 0, 0, 0, -0.29999999999999999)
(1968, 1, 0, 0, 1, 0, -0.10000000000000001)
(1970, 3, 0, 0, 0, 0, -0.59999999999999998)
(1972, 1, 1, 0, 0, 1, -0.10000000000000001)
(1973, 0, 0, 0, 0, 4, 0.80000000000000004)
(1975, 0, 0, 3, 1, 0, 0.10000000000000001)
(1977, 1, 0, 0, 1, 0, -0.10000000000000001)
(1979, 0, 0, 1, 0, 0, 0.0)
(1981, 2, 0, 0, 0, 0, -0.40000000000000002)
(1984, 2, 4, 1, 0, 0, -0.80000000000000004)
(1986, 0, 0, 0, 1, 0, 0.10000000000000001)
(1987, 1, 2, 1, 0, 0, -0.40000000000000002)
(1988, 1, 1, 0, 0, 0, -0.29999999999999999)
(1991, 0, 1, 0, 0, 0, -0.10000000000000001)
(1996, 0, 0, 0, 0, 0, 0.0)
(2000, 4, 0, 1, 0, 0, -0.80000000000000004)
(2001, 0, 1, 0, 0, 0, -0.10000000000000001)
(2003, 2, 0, 0, 0, 0, -0.40000000000000002)
(2004, 0, 1, 0, 0, 0, -0.10000000000000001)
(2005, 2, 0, 0, 0, 0, -0.40000000000000002)
(2007, 0, 1, 0, 0, 0, -0.10000000000000001)
(2012, 1, 0, 0, 0, 0, -0.20000000000000001)
(2013, 0, 0, 0, 1, 0, 0.10000000000000001)
(2014, 0, 0, 0, 0, 0, 0.0)
(2020, 30, 25, 20, 8, 10, -5.7000000000000002)
(2030, 1, 0, 0, 0, 0, -0.20000000000000001)
(2033, 0, 0, 1, 0, 0, 0.0)
(2034, 0, 1, 0, 0, 0, -0.10000000000000001)
(2044, 0, 0, 0, 1, 0, 0.10000000000000001)
(2045, 0, 0, 0, 0, 0, 0.0)
(2046, 0, 0, 0, 0, 0, 0.0)
(2048, 1, 4, 0, 1, 0, -0.5)
(2049, 0, 1, 0, 0, 0, -0.10000000000000001)
(2050, 0, 1, 1, 1, 0, 0.0)
(2052, 0, 0, 0, 0, 0, 0.0)
(2058, 1, 1, 1, 4, 0, 0.10000000000000001)
(2060, 1, 0, 0, 3, 0, 0.10000000000000001)
(2061, 0, 0, 0, 0, 0, 0.0)
(2063, 1, 1, 1, 0, 0, -0.29999999999999999)
(2064, 0, 0, 1, 0, 0, 0.0)
(2097, 0, 1, 0, 0, 0, -0.10000000000000001)
(2098, 0, 0, 0, 0, 0, 0.0)
(2100, 0, 1, 0, 0, 0, -0.10000000000000001)
(2121, 0, 0, 0, 1, 0, 0.10000000000000001)
(2122, 0, 1, 1, 0, 0, -0.10000000000000001)
(2124, 0, 0, 0, 1, 0, 0.10000000000000001)
(2125, 1, 0, 2, 0, 0, -0.20000000000000001)
(2126, 0, 0, 2, 0, 0, 0.0)
(2127, 1, 0, 0, 0, 0, -0.20000000000000001)
(2128, 1, 0, 0, 0, 0, -0.20000000000000001)
(2129, 0, 0, 0, 1, 0, 0.10000000000000001)
(2131, 0, 0, 0, 1, 0, 0.10000000000000001)
(2132, 3, 0, 0, 0, 0, -0.59999999999999998)
(2134, 2, 0, 0, 0, 0, -0.40000000000000002)
(2139, 0, 0, 1, 0, 0, 0.0)
(2143, 0, 1, 0, 0, 0, -0.10000000000000001)
(2145, 0, 1, 0, 0, 0, -0.10000000000000001)
(2148, 0, 1, 0, 0, 0, -0.10000000000000001)
(2154, 2, 0, 0, 0, 0, -0.40000000000000002)
(2156, 1, 0, 0, 0, 0, -0.20000000000000001)
(2158, 1, 3, 0, 0, 1, -0.29999999999999999)
(2159, 3, 1, 0, 0, 0, -0.69999999999999996)
(2160, 0, 1, 0, 0, 3, 0.5)
(2161, 0, 1, 0, 0, 0, -0.10000000000000001)
(2163, 0, 0, 0, 0, 1, 0.20000000000000001)
(2167, 0, 1, 0, 0, 0, -0.10000000000000001)
(2170, 0, 1, 0, 0, 0, -0.10000000000000001)
(2171, 0, 1, 0, 1, 0, 0.0)
(2172, 2, 0, 0, 0, 0, -0.40000000000000002)
(2174, 0, 1, 0, 0, 0, -0.10000000000000001)
(2176, 0, 1, 0, 0, 0, -0.10000000000000001)
(2178, 0, 1, 0, 0, 0, -0.10000000000000001)
(2182, 0, 3, 0, 0, 0, -0.29999999999999999)
(2186, 0, 0, 0, 1, 0, 0.10000000000000001)
(2189, 0, 1, 0, 3, 0, 0.20000000000000001)
(2190, 0, 1, 0, 0, 0, -0.10000000000000001)
(2191, 0, 0, 0, 0, 0, 0.0)
(2216, 0, 1, 0, 0, 0, -0.10000000000000001)
(2219, 2, 0, 0, 0, 0, -0.40000000000000002)
(2221, 0, 0, 0, 0, 0, 0.0)
(2227, 1, 0, 0, 0, 0, -0.20000000000000001)
(2228, 0, 1, 1, 0, 0, -0.10000000000000001)
(2230, 1, 1, 0, 0, 0, -0.29999999999999999)
(2231, 0, 2, 0, 3, 0, 0.10000000000000001)
(2233, 2, 6, 0, 1, 0, -0.90000000000000002)
(2234, 0, 1, 0, 0, 1, 0.10000000000000001)
(2235, 5, 5, 0, 0, 4, -0.69999999999999996)
(2236, 0, 1, 0, 0, 0, -0.10000000000000001)
(2237, 0, 2, 0, 0, 0, -0.20000000000000001)
(2238, 2, 0, 1, 0, 0, -0.40000000000000002)
(2240, 0, 1, 1, 1, 0, 0.0)
(2242, 2, 0, 0, 0, 0, -0.40000000000000002)
(2243, 2, 7, 1, 4, 0, -0.69999999999999996)
(2244, 10, 11, 0, 1, 5, -2.0)
(2248, 3, 0, 0, 0, 0, -0.59999999999999998)
(2257, 2, 6, 0, 0, 0, -1.0)
(2258, 2, 1, 0, 0, 0, -0.5)
(2260, 0, 0, 0, 0, 1, 0.20000000000000001)
(2263, 2, 0, 0, 16, 0, 1.2)
(2264, 0, 2, 0, 0, 0, -0.20000000000000001)
(2265, 2, 0, 0, 0, 0, -0.40000000000000002)
(2268, 0, 0, 0, 0, 0, 0.0)
(2276, 4, 2, 0, 0, 0, -1.0)
(2279, 2, 1, 0, 0, 0, -0.5)
(2280, 2, 0, 1, 0, 0, -0.40000000000000002)
(2285, 1, 0, 0, 0, 0, -0.20000000000000001)
(2291, 10, 10, 1, 22, 1, -0.59999999999999998)
(2292, 6, 1, 0, 0, 0, -1.3)
(2293, 4, 2, 1, 0, 0, -1.0)
(2294, 1, 3, 0, 0, 0, -0.5)
(2381, 0, 1, 2, 2, 7, 1.5)
(2382, 0, 0, 4, 1, 0, 0.10000000000000001)
(2388, 0, 0, 0, 3, 0, 0.29999999999999999)
(2389, 0, 0, 0, 2, 0, 0.20000000000000001)
(2390, 1, 0, 0, 0, 1, 0.0)
(2391, 2, 0, 0, 0, 0, -0.40000000000000002)
(2392, 0, 0, 1, 0, 0, 0.0)
(2396, 0, 0, 0, 1, 0, 0.10000000000000001)
(2402, 0, 0, 2, 0, 0, 0.0)
(2406, 0, 0, 1, 0, 0, 0.0)
(2407, 0, 0, 0, 0, 0, 0.0)
