284, 0, 0, 0, 0, 0, 0.0
286, 0, 0, 0, 0, 0, 0.0
287, 140, 433, 320, 348, 99, -16.7
288, 2899, 2020, 1680, 3044, 1178, -241.8
292, 0, 0, 0, 0, 0, 0.0
293, 0, 0, 0, 0, 0, 0.0
295, 0, 0, 0, 0, 0, 0.0
296, 0, 0, 0, 0, 0, 0.0
297, 1, 2, 20, 10, 0, 0.6
298, 11, 1, 51, 9, 0, -1.4
299, 0, 0, 0, 0, 0, 0.0
300, 0, 0, 0, 0, 0, 0.0
302, 0, 0, 0, 0, 0, 0.0
303, 0, 0, 0, 0, 0, 0.0
304, 0, 0, 0, 0, 0, 0.0
306, 0, 0, 0, 0, 0, 0.0
308, 0, 0, 0, 0, 0, 0.0
309, 0, 0, 0, 0, 0, 0.0
310, 0, 0, 0, 0, 0, 0.0
311, 0, 0, 0, 0, 0, 0.0
312, 14, 23, 2, 0, 0, -5.1
313, 1, 1, 3, 2, 4, 0.7
314, 7, 0, 10, 5, 1, -0.7
315, 27, 4, 2, 3, 0, -5.5
316, 12, 1, 4, 0, 11, -0.3
317, 0, 0, 0, 0, 0, 0.0
318, 1, 2, 0, 3, 0, -0.1
319, 0, 0, 1, 0, 9, 1.8
320, 1, 0, 3, 1, 0, -0.1
321, 0, 0, 0, 1, 0, 0.1
322, 0, 0, 0, 0, 0, 0.0
324, 0, 0, 0, 0, 0, 0.0
325, 0, 0, 0, 0, 0, 0.0
326, 0, 0, 0, 0, 0, 0.0
327, 22, 5, 14, 1, 1, -4.6
328, 0, 0, 0, 0, 0, 0.0
329, 0, 0, 1, 1, 0, 0.1
330, 0, 0, 0, 0, 0, 0.0
331, 0, 0, 0, 0, 0, 0.0
332, 1, 0, 0, 2, 0, 0.0
333, 0, 0, 0, 0, 0, 0.0
334, 1, 0, 0, 0, 0, -0.2
335, 0, 0, 0, 0, 0, 0.0
336, 0, 0, 0, 0, 0, 0.0
337, 0, 0, 0, 0, 0, 0.0
338, 9, 0, 12, 21, 1, 0.5
339, 0, 0, 0, 0, 0, 0.0
340, 0, 0, 0, 0, 0, 0.0
341, 0, 0, 0, 0, 0, 0.0
343, 0, 0, 0, 0, 0, 0.0
344, 5, 157, 134, 126, 1, -3.9
345, 0, 0, 0, 0, 0, 0.0
348, 0, 0, 0, 0, 0, 0.0
349, 0, 0, 0, 0, 0, 0.0
350, 0, 0, 0, 0, 0, 0.0
351, 0, 0, 0, 0, 0, 0.0
352, 0, 0, 0, 0, 0, 0.0
353, 0, 0, 0, 0, 0, 0.0
355, 0, 0, 0, 0, 0, 0.0
357, 0, 0, 0, 0, 0, 0.0
358, 0, 0, 0, 0, 0, 0.0
359, 0, 0, 0, 0, 0, 0.0
360, 0, 0, 0, 0, 0, 0.0
361, 0, 0, 0, 0, 0, 0.0
362, 0, 0, 0, 0, 0, 0.0
363, 0, 0, 0, 0, 0, 0.0
364, 0, 0, 0, 0, 0, 0.0
365, 0, 0, 0, 0, 0, 0.0
366, 0, 0, 0, 0, 0, 0.0
367, 0, 0, 0, 0, 0, 0.0
370, 0, 0, 0, 0, 0, 0.0
371, 0, 0, 0, 0, 0, 0.0
372, 0, 0, 0, 0, 0, 0.0
373, 0, 0, 0, 0, 0, 0.0
374, 0, 0, 0, 0, 0, 0.0
375, 0, 0, 0, 0, 0, 0.0
376, 0, 0, 0, 0, 0, 0.0
377, 0, 0, 0, 0, 0, 0.0
378, 0, 0, 0, 0, 0, 0.0
379, 0, 0, 0, 0, 0, 0.0
380, 0, 0, 0, 0, 0, 0.0
383, 0, 0, 0, 0, 0, 0.0
384, 0, 0, 0, 0, 0, 0.0
386, 0, 0, 0, 0, 0, 0.0
387, 0, 0, 0, 0, 0, 0.0
388, 0, 0, 0, 0, 0, 0.0
389, 0, 0, 0, 0, 0, 0.0
390, 0, 0, 0, 0, 0, 0.0
391, 0, 0, 0, 0, 0, 0.0
392, 0, 0, 0, 0, 0, 0.0
393, 0, 0, 0, 0, 0, 0.0
394, 0, 0, 0, 0, 0, 0.0
395, 0, 0, 0, 0, 0, 0.0
396, 0, 0, 0, 0, 0, 0.0
397, 0, 0, 0, 0, 0, 0.0
398, 0, 0, 0, 0, 0, 0.0
399, 0, 0, 0, 0, 0, 0.0
400, 0, 0, 0, 0, 0, 0.0
401, 0, 0, 0, 0, 0, 0.0
402, 0, 0, 0, 0, 0, 0.0
404, 0, 0, 0, 0, 0, 0.0
405, 0, 0, 0, 0, 0, 0.0
406, 0, 0, 0, 0, 0, 0.0
407, 0, 0, 0, 0, 0, 0.0
408, 0, 0, 0, 0, 0, 0.0
410, 0, 0, 0, 0, 0, 0.0
411, 0, 0, 0, 0, 0, 0.0
412, 0, 0, 0, 0, 0, 0.0
413, 0, 0, 0, 0, 0, 0.0
415, 0, 0, 0, 0, 0, 0.0
416, 0, 0, 0, 0, 0, 0.0
419, 0, 0, 0, 0, 0, 0.0
420, 503, 546, 546, 681, 99, -67.3
421, 374, 324, 333, 91, 270, -44.1
422, 181, 858, 976, 1339, 153, 42.5
423, 127, 259, 189, 240, 93, -8.7
424, 0, 0, 0, 0, 0, 0.0
425, 2005, 3847, 8378, 8659, 3913, 862.8
426, 57, 54, 37, 48, 105, 9.0
427, 6, 8, 30, 14, 423, 84.0
428, 2009, 1014, 1003, 1359, 834, -200.5
429, 580, 548, 751, 922, 402, 1.8
431, 678, 544, 716, 804, 228, -64.0
432, 595, 424, 581, 744, 479, 8.8
433, 427, 276, 253, 367, 156, -45.1
434, 226, 214, 153, 342, 180, 3.6
437, 788, 856, 949, 1159, 646, 1.9
438, 1182, 777, 635, 966, 396, -138.3
439, 573, 478, 506, 561, 285, -49.3
440, 731, 459, 537, 709, 327, -55.8
441, 1465, 773, 474, 705, 420, -215.8
442, 4157, 4348, 3949, 2916, 727, -829.2
443, 3134, 1841, 2632, 3177, 1062, -280.8
444, 1436, 3052, 280, 4864, 2672, 428.4
445, 521, 460, 525, 723, 269, -24.1
446, 511, 775, 1257, 642, 267, -62.1
447, 888, 627, 781, 852, 264, -102.3
448, 1759, 2088, 2121, 2282, 954, -141.6
449, 435, 527, 772, 632, 285, -19.5
450, 409, 384, 315, 201, 258, -48.5
451, 388, 702, 1449, 1155, 734, 114.5
452, 738, 443, 1019, 1017, 414, -7.4
453, 234, 603, 816, 855, 234, 25.2
455, 292, 596, 546, 765, 159, -9.7
456, 0, 0, 0, 0, 0, 0.0
458, 0, 0, 0, 0, 0, 0.0
459, 441, 722, 588, 680, 534, 14.4
460, 489, 710, 802, 420, 63, -114.2
461, 276, 311, 327, 154, 129, -45.1
462, 6, 3, 9, 4, 0, -1.1
463, 49, 200, 118, 30, 24, -22.0
464, 451, 382, 519, 720, 333, 10.2
465, 1117, 738, 425, 486, 291, -190.4
466, 716, 261, 388, 702, 402, -18.7
467, 1277, 745, 1743, 2899, 1284, 216.8
468, 624, 411, 461, 624, 292, -45.1
469, 6, 12, 0, 15, 12, 1.5
470, 1435, 1262, 1365, 1687, 1062, -32.1
471, 579, 473, 510, 664, 258, -45.1
472, 131, 81, 60, 204, 114, 8.9
473, 879, 644, 591, 787, 408, -79.9
474, 1568, 1191, 1102, 1278, 378, -229.3
475, 820, 565, 518, 849, 258, -84.0
476, 630, 468, 445, 730, 294, -41.0
477, 459, 378, 403, 495, 285, -23.1
478, 2422, 1143, 1940, 807, 102, -497.6
479, 3210, 747, 1045, 366, 270, -626.1
480, 1347, 1188, 1429, 1524, 621, -111.6
481, 1623, 1417, 1580, 1719, 384, -217.6
482, 591, 839, 855, 1209, 428, 4.4
483, 911, 1008, 1369, 1145, 390, -90.5
484, 1279, 1734, 741, 736, 177, -320.2
485, 1158, 830, 1324, 1835, 828, 34.5
486, 4138, 3934, 3295, 4576, 1591, -445.2
487, 208, 477, 3129, 4074, 2508, 819.7
488, 12, 3, 0, 6, 0, -2.1
489, 24, 27, 18, 27, 0, -4.8
490, 38, 19, 81, 66, 64, 9.9
491, 302, 164, 1454, 1328, 780, 212.0
492, 672, 722, 1155, 1234, 537, 24.2
493, 570, 2373, 2711, 2502, 1058, 110.5
494, 273, 470, 1339, 2134, 1072, 326.2
495, 2, 0, 21, 155, 74, 29.9
496, 120, 169, 781, 1101, 478, 164.8
497, 26, 49, 379, 736, 371, 137.7
499, 254, 180, 311, 235, 172, -10.9
500, 210, 338, 398, 337, 192, -3.7
502, 192, 213, 328, 400, 217, 23.7
503, 361, 279, 484, 403, 130, -33.8
504, 1725, 1104, 1526, 1168, 407, -257.2
505, 1096, 783, 908, 982, 492, -100.9
506, 304, 349, 762, 1071, 285, 68.4
507, 392, 240, 17, 20, 22, -96.0
508, 110, 246, 47, 80, 123, -14.0
509, 922, 846, 721, 979, 328, -105.5
511, 1089, 1075, 1135, 1032, 572, -107.7
512, 670, 701, 729, 696, 291, -76.3
513, 110, 150, 72, 84, 19, -24.8
515, 1092, 1094, 1036, 1020, 370, -151.8
516, 1345, 1042, 1100, 1253, 579, -132.1
517, 2550, 2379, 1841, 2008, 827, -381.7
518, 3354, 2956, 2821, 2688, 1127, -472.2
519, 3893, 3327, 2845, 3350, 1288, -518.7
520, 0, 0, 0, 0, 0, 0.0
521, 1450, 1370, 1478, 1320, 409, -213.2
522, 1279, 1273, 1085, 966, 354, -215.7
523, 501, 597, 382, 393, 152, -90.2
524, 406, 254, 227, 279, 100, -58.7
525, 363, 343, 438, 412, 174, -30.9
526, 506, 479, 429, 429, 237, -58.8
527, 533, 560, 394, 363, 192, -87.9
528, 267, 280, 152, 121, 83, -52.7
529, 125, 184, 78, 56, 22, -33.4
530, 255, 259, 148, 204, 71, -42.3
531, 373, 328, 289, 377, 136, -42.5
532, 1954, 1177, 1018, 1500, 606, -237.3
533, 1870, 1318, 1072, 1676, 705, -197.2
534, 205, 188, 186, 280, 129, -6.0
535, 1093, 1204, 1425, 1546, 700, -44.4
536, 45, 35, 58, 37, 13, -6.2
537, 1137, 944, 772, 860, 355, -164.8
538, 3311, 2830, 3090, 3316, 1185, -376.6
539, 127, 96, 106, 75, 28, -21.9
540, 349, 464, 554, 487, 202, -27.1
541, 0, 3, 2, 2, 0, -0.1
542, 227, 192, 177, 220, 62, -30.2
544, 1442, 1547, 2400, 2178, 717, -81.9
545, 463, 422, 421, 386, 135, -69.2
547, 4784, 5830, 5961, 4035, 1440, -848.3
548, 3479, 3907, 4379, 4717, 847, -445.4
549, 1118, 1406, 1571, 1463, 464, -125.1
550, 3586, 4032, 5133, 5326, 2381, -111.6
551, 4961, 5771, 7073, 5884, 1864, -608.1
552, 5644, 6482, 5230, 5738, 2019, -799.4
554, 104, 78, 268, 811, 377, 127.9
555, 61, 111, 567, 483, 192, 63.4
556, 216, 277, 513, 739, 368, 76.6
557, 908, 1212, 2290, 2977, 1328, 260.5
558, 364, 349, 511, 458, 269, -8.1
559, 986, 1299, 1865, 2406, 942, 101.9
560, 0, 0, 0, 0, 0, 0.0
561, 0, 0, 0, 0, 0, 0.0
562, 0, 0, 0, 0, 0, 0.0
563, 0, 0, 0, 0, 0, 0.0
564, 0, 0, 0, 0, 0, 0.0
565, 0, 0, 0, 0, 0, 0.0
566, 0, 0, 0, 0, 0, 0.0
567, 0, 0, 0, 0, 0, 0.0
568, 0, 0, 0, 0, 0, 0.0
569, 0, 0, 0, 0, 0, 0.0
570, 0, 0, 0, 0, 0, 0.0
571, 0, 0, 0, 0, 0, 0.0
572, 0, 0, 0, 0, 0, 0.0
573, 0, 0, 0, 0, 0, 0.0
574, 0, 0, 0, 0, 0, 0.0
576, 1044, 1707, 2620, 3336, 1630, 280.1
577, 558, 706, 908, 1023, 552, 30.5
578, 1325, 658, 1340, 1665, 837, 3.1
579, 0, 0, 0, 0, 0, 0.0
580, 6, 0, 3, 0, 0, -1.2
581, 368, 461, 428, 624, 196, -18.1
582, 503, 324, 433, 414, 202, -51.2
583, 1, 6, 13, 6, 0, -0.2
584, 0, 0, 0, 0, 0, 0.0
585, 0, 0, 0, 0, 0, 0.0
586, 10, 4, 12, 2, 0, -2.2
587, 18, 3, 6, 4, 0, -3.5
588, 3, 18, 15, 18, 3, 0.0
589, 1290, 1033, 1745, 2262, 708, 6.5
590, 481, 562, 573, 660, 172, -52.0
591, 1150, 1530, 1499, 1152, 435, -180.8
592, 789, 1742, 1423, 1656, 627, -41.0
594, 402, 540, 508, 363, 177, -62.7
595, 1057, 1848, 2060, 2451, 726, -5.9
596, 499, 710, 1225, 1062, 246, -15.4
597, 1460, 2153, 1423, 1283, 555, -268.0
598, 448, 590, 424, 595, 123, -64.5
599, 378, 411, 216, 102, 30, -100.5
600, 335, 247, 119, 129, 54, -68.0
601, 341, 330, 181, 204, 99, -61.0
602, 327, 228, 141, 228, 111, -43.2
603, 3, 15, 3, 0, 3, -1.5
604, 0, 0, 0, 0, 0, 0.0
605, 7, 0, 9, 6, 0, -0.8
606, 0, 0, 0, 0, 0, 0.0
607, 5532, 7696, 7072, 7327, 2703, -602.7
608, 219, 142, 619, 990, 300, 101.0
609, 279, 339, 634, 699, 153, 10.8
610, 0, 0, 0, 0, 0, 0.0
611, 184, 231, 319, 472, 97, 6.7
612, 698, 1018, 1095, 1521, 465, 3.7
613, 1814, 1989, 2111, 2606, 708, -159.5
614, 445, 591, 759, 742, 240, -25.9
615, 660, 619, 882, 903, 278, -48.0
616, 835, 811, 882, 1300, 531, -11.9
617, 655, 957, 1324, 2376, 1102, 231.3
618, 738, 766, 1414, 2635, 1359, 311.1
619, 1030, 1259, 1907, 2543, 964, 115.2
620, 333, 309, 472, 690, 303, 32.1
621, 809, 862, 805, 803, 354, -96.9
622, 1075, 1075, 824, 1100, 418, -128.9
623, 680, 615, 507, 716, 367, -52.5
624, 872, 1000, 609, 952, 454, -88.4
625, 892, 1375, 551, 891, 426, -141.6
627, 108, 72, 117, 216, 96, 12.0
628, 201, 243, 198, 402, 174, 10.5
629, 382, 435, 453, 540, 138, -38.3
630, 2789, 2835, 2019, 2085, 579, -517.0
631, 852, 1293, 752, 159, 18, -280.2
632, 1173, 843, 766, 147, 10, -302.2
633, 0, 0, 0, 0, 0, 0.0
634, 0, 0, 0, 0, 0, 0.0
635, 0, 0, 0, 0, 0, 0.0
636, 0, 0, 0, 0, 0, 0.0
637, 0, 0, 0, 0, 0, 0.0
639, 0, 0, 0, 0, 0, 0.0
640, 0, 0, 0, 0, 0, 0.0
641, 0, 0, 0, 0, 0, 0.0
642, 84, 389, 556, 1171, 511, 163.6
643, 683, 419, 452, 795, 297, -39.6
644, 152, 175, 278, 211, 88, -9.2
645, 42, 43, 27, 27, 6, -8.8
646, 409, 386, 398, 526, 186, -30.6
647, 251, 288, 271, 401, 177, -3.5
648, 36, 42, 27, 28, 18, -5.0
649, 342, 394, 436, 607, 320, 16.9
650, 250, 507, 552, 396, 93, -42.5
652, 0, 0, 0, 0, 0, 0.0
653, 3, 12, 36, 15, 9, 1.5
654, 0, 0, 0, 0, 0, 0.0
655, 144, 96, 81, 96, 15, -25.8
656, 9, 1, 0, 3, 0, -1.6
657, 3, 9, 9, 9, 6, 0.6
658, 0, 0, 0, 0, 0, 0.0
659, 0, 0, 0, 0, 0, 0.0
660, 54, 109, 99, 117, 38, -2.4
661, 545, 414, 555, 424, 156, -76.8
662, 196, 267, 260, 187, 51, -37.0
663, 42, 33, 39, 42, 9, -5.7
664, 759, 492, 640, 775, 313, -60.9
665, 279, 336, 504, 484, 176, -5.8
667, 888, 742, 891, 715, 254, -129.5
668, 232, 174, 288, 182, 82, -29.2
669, 997, 761, 727, 513, 225, -179.2
670, 1210, 805, 701, 561, 270, -212.4
671, 3880, 2827, 2108, 1823, 814, -713.6
672, 388, 430, 272, 207, 27, -94.5
673, 195, 119, 84, 71, 17, -40.4
675, 91, 69, 45, 37, 33, -14.8
676, 18, 9, 16, 12, 0, -3.3
677, 0, 0, 6, 0, 0, 0.0
678, 1603, 1443, 911, 483, 212, -374.2
679, 166, 66, 80, 42, 33, -29.0
680, 0, 0, 0, 0, 0, 0.0
681, 293, 377, 225, 143, 54, -71.2
682, 4813, 2704, 2141, 2361, 1104, -776.1
683, 1291, 1347, 1293, 756, 397, -237.9
684, 923, 729, 762, 575, 267, -146.6
685, 9, 9, 9, 3, 0, -2.4
687, 3, 0, 0, 3, 0, -0.3
688, 0, 0, 0, 0, 0, 0.0
689, 298, 288, 285, 359, 186, -15.3
690, 481, 377, 660, 460, 205, -46.9
692, 270, 309, 222, 408, 136, -16.9
693, 4, 2, 2, 2, 0, -0.8
694, 296, 253, 324, 331, 96, -32.2
696, 692, 548, 821, 2494, 813, 218.8
697, 199, 219, 147, 478, 157, 17.5
698, 33, 24, 31, 129, 18, 7.5
699, 184, 128, 84, 246, 70, -11.0
700, 381, 355, 523, 690, 249, 7.1
701, 0, 0, 0, 0, 0, 0.0
702, 411, 291, 222, 385, 159, -41.0
703, 0, 0, 0, 3, 0, 0.3
704, 741, 450, 634, 588, 366, -61.2
705, 42, 24, 52, 48, 3, -5.4
706, 196, 263, 459, 484, 72, -2.7
707, 0, 0, 0, 0, 0, 0.0
708, 490, 1256, 3311, 3646, 837, 308.4
709, 3, 3, 0, 9, 0, 0.0
710, 53, 129, 409, 740, 323, 115.1
711, 161, 142, 97, 114, 76, -19.8
712, 0, 0, 0, 0, 0, 0.0
714, 1315, 873, 784, 439, 137, -279.0
716, 245, 952, 748, 715, 299, -12.9
717, 108, 348, 197, 361, 95, -1.3
718, 490, 450, 456, 506, 133, -65.8
719, 53, 95, 91, 219, 79, 17.6
720, 71, 127, 33, 161, 77, 4.6
721, 713, 925, 912, 1024, 280, -76.7
722, 183, 54, 36, 37, 34, -31.5
724, 194, 404, 2563, 2471, 1458, 459.5
726, 523, 147, 262, 634, 189, -18.1
727, 991, 1238, 3643, 2551, 1143, 161.7
728, 43, 47, 103, 206, 13, 9.9
729, 2381, 3743, 2843, 2978, 1075, -337.7
